Document Code,Meeting Code,会议类型,Expense Code,费用类型,Issue Code,问题类型,SOP描述,标准处理方法,"向员工展示的问题描述（合并问题描述和处理方法）"
MN050865,05,三方会-支持,08,会议个人车辆,65,报销范围_费用,根据SOP规定，学术论坛可报销费用有餐饮、住宿费和交通费,额外费用不予报销已为您扣除,根据SOP规定，学术论坛可报销费用有餐饮、住宿费和交通费额外费用不予报销已为您扣除
MN050901,05,三方会-支持,09,会议推广材料制作,01,个人卡支付,根据SOP规定，个人银行卡支付超过300元，需提供付款记录及带有持卡人姓名的个人卡照片或银行对账单,请提供,根据SOP规定，个人银行卡支付超过300元，需提供付款记录及带有持卡人姓名的个人卡照片或银行对账单请提供
MN050902,05,三方会-支持,09,会议推广材料制作,02,现金支付,"“微信零钱”、""支付宝花呗”及“京东白条”支付，系统付款类型应选择“现金”非“个人卡”，需驳回修改",已为您系统驳回，请重新提交完成业务审批流程后@通知审核员,"“微信零钱”、""支付宝花呗”及“京东白条”支付，系统付款类型应选择“现金”非“个人卡”，需驳回修改已为您系统驳回，请重新提交完成业务审批流程后@通知审核员"
MN050951,05,三方会-支持,09,会议推广材料制作,51,会议权限_学术论坛,根据SOP规定，三方会-支持可举办的组织者岗位为地区业务销售经理及以上、市场和医学，您无权限举办此类型会议,请提供逐级审批至部门负责人的授权邮件并抄送合规,根据SOP规定，三方会-支持可举办的组织者岗位为地区业务销售经理及以上、市场和医学，您无权限举办此类型会议请提供逐级审批至部门负责人的授权邮件并抄送合规
MN050952,05,三方会-支持,09,会议推广材料制作,52,会议议程_变更,学会活动变更会议时间、会议地点需提供企业微信变更流程或变更审批邮件,请提供,学会活动变更会议时间、会议地点需提供企业微信变更流程或变更审批邮件请提供
MN050953,05,三方会-支持,09,会议推广材料制作,53,会议议程_不一致,会议议程内容与系统填报的实际会议情况不一致,请确认并提供更新的会议议程,会议议程内容与系统填报的实际会议情况不一致请确认并提供更新的会议议程
MN050954,05,三方会-支持,09,会议推广材料制作,54,会议议程_不完整,会议议程需包含会议日期、会议开展时间、会议地点、会议内容、演讲主题和演讲人,请补充提供,会议议程需包含会议日期、会议开展时间、会议地点、会议内容、演讲主题和演讲人请补充提供
MN050955,05,三方会-支持,09,会议推广材料制作,55,会议签到_系统人数不一致,系统实际内外部参会人数与签到表不一致,请确认实际内外部参会人数，并解释说明,系统实际内外部参会人数与签到表不一致请确认实际内外部参会人数，并解释说明
MN050956,05,三方会-支持,09,会议推广材料制作,56,会议签到_第三方大会签到,根据SOP规定，所支持HCP签到为第三方大会签到，需提供大会邀请确认函,请提供,根据SOP规定，所支持HCP签到为第三方大会签到，需提供大会邀请确认函请提供
MN050957,05,三方会-支持,09,会议推广材料制作,57,会议签到_缺线下签到原件,根据SOP规定，非第三方大会的线下签到单原件需邮寄至我司,请将原件邮寄至我司，邮寄后提供快递单号,根据SOP规定，非第三方大会的线下签到单原件需邮寄至我司请将原件邮寄至我司，邮寄后提供快递单号
MN050958,05,三方会-支持,09,会议推广材料制作,58,会议签到_线下签到缺审批,根据SOP规定，线下签到表下方的“负责与会医疗专业人士的内部员工签字（确认以上签字及备注属实）”和“直线经理签字（确认以上签字及代表说明复核公司要求）”需相应负责人签字,将为您寄回线下签到表，请补充签字后原件寄回我司,根据SOP规定，线下签到表下方的“负责与会医疗专业人士的内部员工签字（确认以上签字及备注属实）”和“直线经理签字（确认以上签字及代表说明复核公司要求）”需相应负责人签字将为您寄回线下签到表，请补充签字后原件寄回我司
MN050959,05,三方会-支持,09,会议推广材料制作,59,会议照片_缺水印,根据SOP规定，会议照片需使用水印相机拍摄活动现场照片，并注明活动时间、活动地点、活动主题,请补充提供，如不符合要求将不予报销,根据SOP规定，会议照片需使用水印相机拍摄活动现场照片，并注明活动时间、活动地点、活动主题请补充提供，如不符合要求将不予报销
MN050960,05,三方会-支持,09,会议推广材料制作,60,会议照片_缺会议主题,根据SOP规定，会议照片需体现并反映会议主题（如PPT标题、横幅、易拉宝等），且照片中的会议主题需清洗,请补充提供，如不符合要求将不予报销,根据SOP规定，会议照片需体现并反映会议主题（如PPT标题、横幅、易拉宝等），且照片中的会议主题需清洗请补充提供，如不符合要求将不予报销
MN050961,05,三方会-支持,09,会议推广材料制作,61,会议照片_缺支持HCP,根据SOP规定，会议照片应显示所支持HCP,请补充提供，如不符合要求将不予报销,根据SOP规定，会议照片应显示所支持HCP请补充提供，如不符合要求将不予报销
MN050962,05,三方会-支持,09,会议推广材料制作,62,会议照片_水印与议程不一致,根据SOP规定，会议照片水印所反映拍摄时间与会议议程相一致,请补充提供，如不符合要求将不予报销,根据SOP规定，会议照片水印所反映拍摄时间与会议议程相一致请补充提供，如不符合要求将不予报销
MN050963,05,三方会-支持,09,会议推广材料制作,63,会议人数_内部人数不符,根据SOP规定，三方会-支持内部参会者不可少于1人（包含会议组织者）,请确认实际内部参会人数,根据SOP规定，三方会-支持内部参会者不可少于1人（包含会议组织者）请确认实际内部参会人数
MN050964,05,三方会-支持,09,会议推广材料制作,64,报销范围_时效,根据SOP规定，原则上公司仅承担学术活动会议议程前后24小时内所产生的相关费用，例外事项需提供部门负责人及合规审计总监的共同批准,如需报销请提供特批,根据SOP规定，原则上公司仅承担学术活动会议议程前后24小时内所产生的相关费用，例外事项需提供部门负责人及合规审计总监的共同批准如需报销请提供特批
MN050965,05,三方会-支持,09,会议推广材料制作,65,报销范围_费用,根据SOP规定，学术论坛可报销费用有餐饮、住宿费和交通费,额外费用不予报销已为您扣除,根据SOP规定，学术论坛可报销费用有餐饮、住宿费和交通费额外费用不予报销已为您扣除
MN051001,05,三方会-支持,10,会议住宿费,01,HCP住宿标准,根据SOP规定，提供HCP的住宿费北上广深不得超过1000元/人/晚，其他城市不超过750元/人/晚，海外城市不超过2000元/人/晚，高于上述标准的住宿费需事前获得业务部负责人和合规审计部负责人的书面批准,请提供,根据SOP规定，提供HCP的住宿费北上广深不得超过1000元/人/晚，其他城市不超过750元/人/晚，海外城市不超过2000元/人/晚，高于上述标准的住宿费需事前获得业务部负责人和合规审计部负责人的书面批准请提供
MN051002,05,三方会-支持,10,会议住宿费,02,个人卡支付,根据SOP规定，个人银行卡支付超过300元，需提供付款记录及带有持卡人姓名的个人卡照片或银行对账单,请提供,根据SOP规定，个人银行卡支付超过300元，需提供付款记录及带有持卡人姓名的个人卡照片或银行对账单请提供
MN051003,05,三方会-支持,10,会议住宿费,03,现金支付,"“微信零钱”、""支付宝花呗”及“京东白条”支付，系统付款类型应选择“现金”非“个人卡”，需驳回修改",已为您系统驳回，请重新提交完成业务审批流程后@通知审核员,"“微信零钱”、""支付宝花呗”及“京东白条”支付，系统付款类型应选择“现金”非“个人卡”，需驳回修改已为您系统驳回，请重新提交完成业务审批流程后@通知审核员"
MN051051,05,三方会-支持,10,会议住宿费,51,会议权限_学术论坛,根据SOP规定，三方会-支持可举办的组织者岗位为地区业务销售经理及以上、市场和医学，您无权限举办此类型会议,请提供逐级审批至部门负责人的授权邮件并抄送合规,根据SOP规定，三方会-支持可举办的组织者岗位为地区业务销售经理及以上、市场和医学，您无权限举办此类型会议请提供逐级审批至部门负责人的授权邮件并抄送合规
